28.5,15.4
55.0,23.6
52.1,26.5
67.5,30.3
22.8,32.9
16.9,36.1
48.6,38.6
26.7,40.5
345.3,41.5
62.1,42.5
353.8,44.5
30.2,45.5
17.0,46.1
27.2,46.9
32.8,48.6
356.6,48.9
48.1,50.4
352.0,51.7
38.1,51.9
28.5,53.4
20.5,54.0
1.3,55.0
3.8,55.2
44.5,59.8
